-2.300000e-004 -1.840000e-004 3.005744e-010 3.005744e-010 1.949493e-012 
-1.642857e-004 -1.840000e-004 1.882457e-009 1.882457e-009 4.835454e-011 
-9.857143e-005 -1.840000e-004 1.048143e-006 1.048143e-006 3.784017e-010 
-3.285714e-005 -1.840000e-004 3.577597e-005 3.577597e-005 6.471056e-007 
3.285714e-005 -1.840000e-004 3.577597e-005 3.577597e-005 6.471056e-007 
9.857143e-005 -1.840000e-004 1.048143e-006 1.048143e-006 3.784017e-010 
1.642857e-004 -1.840000e-004 1.882457e-009 1.882457e-009 4.835454e-011 
2.300000e-004 -1.840000e-004 3.005744e-010 3.005744e-010 1.949493e-012 
-2.300000e-004 -1.314286e-004 1.772916e-008 1.772916e-008 1.233930e-010 
-1.642857e-004 -1.314286e-004 1.184750e-007 1.184750e-007 3.075380e-009 
-9.857143e-005 -1.314286e-004 5.617102e-005 5.617102e-005 4.273058e-008 
-3.285714e-005 -1.314286e-004 2.083384e-003 2.083384e-003 7.396134e-005 
3.285714e-005 -1.314286e-004 2.083384e-003 2.083384e-003 7.396134e-005 
9.857143e-005 -1.314286e-004 5.617102e-005 5.617102e-005 4.273058e-008 
1.642857e-004 -1.314286e-004 1.184750e-007 1.184750e-007 3.075380e-009 
2.300000e-004 -1.314286e-004 1.772916e-008 1.772916e-008 1.233930e-010 
-2.300000e-004 -7.885714e-005 7.391579e-008 7.391579e-008 1.061672e-008 
-1.642857e-004 -7.885714e-005 5.328861e-007 5.328861e-007 2.656081e-007 
-9.857143e-005 -7.885714e-005 2.048874e-004 2.048874e-004 2.758983e-006 
-3.285714e-005 -7.885714e-005 7.908606e-003 7.908606e-003 4.617994e-003 
3.285714e-005 -7.885714e-005 7.908606e-003 7.908606e-003 4.617994e-003 
9.857143e-005 -7.885714e-005 2.048874e-004 2.048874e-004 2.758983e-006 
1.642857e-004 -7.885714e-005 5.328861e-007 5.328861e-007 2.656081e-007 
2.300000e-004 -7.885714e-005 7.391579e-008 7.391579e-008 1.061672e-008 
-2.300000e-004 -2.628571e-005 6.822431e-007 6.822431e-007 2.004340e-007 
-1.642857e-004 -2.628571e-005 3.959315e-006 3.959315e-006 5.100161e-006 
-9.857143e-005 -2.628571e-005 2.624162e-003 2.624162e-003 1.359458e-004 
-3.285714e-005 -2.628571e-005 4.737777e-002 4.737777e-002 9.307170e-002 
3.285714e-005 -2.628571e-005 4.737777e-002 4.737777e-002 9.307170e-002 
9.857143e-005 -2.628571e-005 2.624162e-003 2.624162e-003 1.359458e-004 
1.642857e-004 -2.628571e-005 3.959315e-006 3.959315e-006 5.100161e-006 
2.300000e-004 -2.628571e-005 6.822431e-007 6.822431e-007 2.004340e-007 
-2.300000e-004 2.628571e-005 6.822431e-007 6.822431e-007 2.004340e-007 
-1.642857e-004 2.628571e-005 3.959315e-006 3.959315e-006 5.100161e-006 
-9.857143e-005 2.628571e-005 2.624162e-003 2.624162e-003 1.359458e-004 
-3.285714e-005 2.628571e-005 4.737777e-002 4.737777e-002 9.307170e-002 
3.285714e-005 2.628571e-005 4.737777e-002 4.737777e-002 9.307170e-002 
9.857143e-005 2.628571e-005 2.624162e-003 2.624162e-003 1.359458e-004 
1.642857e-004 2.628571e-005 3.959315e-006 3.959315e-006 5.100161e-006 
2.300000e-004 2.628571e-005 6.822431e-007 6.822431e-007 2.004340e-007 
-2.300000e-004 7.885714e-005 7.391579e-008 7.391579e-008 1.061672e-008 
-1.642857e-004 7.885714e-005 5.328861e-007 5.328861e-007 2.656081e-007 
-9.857143e-005 7.885714e-005 2.048874e-004 2.048874e-004 2.758983e-006 
-3.285714e-005 7.885714e-005 7.908606e-003 7.908606e-003 4.617994e-003 
3.285714e-005 7.885714e-005 7.908606e-003 7.908606e-003 4.617994e-003 
9.857143e-005 7.885714e-005 2.048874e-004 2.048874e-004 2.758983e-006 
1.642857e-004 7.885714e-005 5.328861e-007 5.328861e-007 2.656081e-007 
2.300000e-004 7.885714e-005 7.391579e-008 7.391579e-008 1.061672e-008 
-2.300000e-004 1.314286e-004 1.772916e-008 1.772916e-008 1.233930e-010 
-1.642857e-004 1.314286e-004 1.184750e-007 1.184750e-007 3.075380e-009 
-9.857143e-005 1.314286e-004 5.617102e-005 5.617102e-005 4.273058e-008 
-3.285714e-005 1.314286e-004 2.083384e-003 2.083384e-003 7.396134e-005 
3.285714e-005 1.314286e-004 2.083384e-003 2.083384e-003 7.396134e-005 
9.857143e-005 1.314286e-004 5.617102e-005 5.617102e-005 4.273058e-008 
1.642857e-004 1.314286e-004 1.184750e-007 1.184750e-007 3.075380e-009 
2.300000e-004 1.314286e-004 1.772916e-008 1.772916e-008 1.233930e-010 
-2.300000e-004 1.840000e-004 3.005744e-010 3.005744e-010 1.949493e-012 
-1.642857e-004 1.840000e-004 1.882457e-009 1.882457e-009 4.835454e-011 
-9.857143e-005 1.840000e-004 1.048143e-006 1.048143e-006 3.784017e-010 
-3.285714e-005 1.840000e-004 3.577597e-005 3.577597e-005 6.471056e-007 
3.285714e-005 1.840000e-004 3.577597e-005 3.577597e-005 6.471056e-007 
9.857143e-005 1.840000e-004 1.048143e-006 1.048143e-006 3.784017e-010 
1.642857e-004 1.840000e-004 1.882457e-009 1.882457e-009 4.835454e-011 
2.300000e-004 1.840000e-004 3.005744e-010 3.005744e-010 1.949493e-012 
