-2.875000e-004 -2.300000e-004 1.904618e-015 1.904618e-015 1.692906e-022 
-2.053571e-004 -2.300000e-004 1.345912e-013 1.345912e-013 5.067258e-021 
-1.232143e-004 -2.300000e-004 3.215155e-012 3.215155e-012 1.431238e-018 
-4.107143e-005 -2.300000e-004 7.445874e-011 7.445874e-011 2.308190e-016 
4.107143e-005 -2.300000e-004 7.445874e-011 7.445874e-011 2.308190e-016 
1.232143e-004 -2.300000e-004 3.215155e-012 3.215155e-012 1.431238e-018 
2.053571e-004 -2.300000e-004 1.345912e-013 1.345912e-013 5.067258e-021 
2.875000e-004 -2.300000e-004 1.904618e-015 1.904618e-015 1.692906e-022 
-2.875000e-004 -1.642857e-004 4.857741e-014 4.857741e-014 7.309610e-021 
-2.053571e-004 -1.642857e-004 3.429308e-012 3.429308e-012 2.066349e-019 
-1.232143e-004 -1.642857e-004 8.194306e-011 8.194306e-011 5.921173e-017 
-4.107143e-005 -1.642857e-004 1.897675e-009 1.897675e-009 9.712864e-015 
4.107143e-005 -1.642857e-004 1.897675e-009 1.897675e-009 9.712864e-015 
1.232143e-004 -1.642857e-004 8.194306e-011 8.194306e-011 5.921173e-017 
2.053571e-004 -1.642857e-004 3.429308e-012 3.429308e-012 2.066349e-019 
2.875000e-004 -1.642857e-004 4.857741e-014 4.857741e-014 7.309610e-021 
-2.875000e-004 -9.857143e-005 5.823431e-012 5.823431e-012 4.304553e-019 
-2.053571e-004 -9.857143e-005 4.110868e-010 4.110868e-010 1.427533e-017 
-1.232143e-004 -9.857143e-005 9.823974e-009 9.823974e-009 4.616566e-015 
-4.107143e-005 -9.857143e-005 2.275135e-007 2.275135e-007 9.801883e-013 
4.107143e-005 -9.857143e-005 2.275135e-007 2.275135e-007 9.801883e-013 
1.232143e-004 -9.857143e-005 9.823974e-009 9.823974e-009 4.616566e-015 
2.053571e-004 -9.857143e-005 4.110868e-010 4.110868e-010 1.427533e-017 
2.875000e-004 -9.857143e-005 5.823431e-012 5.823431e-012 4.304553e-019 
-2.875000e-004 -3.285714e-005 6.295667e-011 6.295667e-011 3.257327e-017 
-2.053571e-004 -3.285714e-005 4.444590e-009 4.444590e-009 1.127722e-015 
-1.232143e-004 -3.285714e-005 1.062149e-007 1.062149e-007 3.798485e-013 
-4.107143e-005 -3.285714e-005 2.459775e-006 2.459775e-006 8.649047e-011 
4.107143e-005 -3.285714e-005 2.459775e-006 2.459775e-006 8.649047e-011 
1.232143e-004 -3.285714e-005 1.062149e-007 1.062149e-007 3.798485e-013 
2.053571e-004 -3.285714e-005 4.444590e-009 4.444590e-009 1.127722e-015 
2.875000e-004 -3.285714e-005 6.295667e-011 6.295667e-011 3.257327e-017 
-2.875000e-004 3.285714e-005 6.295667e-011 6.295667e-011 3.257327e-017 
-2.053571e-004 3.285714e-005 4.444590e-009 4.444590e-009 1.127722e-015 
-1.232143e-004 3.285714e-005 1.062149e-007 1.062149e-007 3.798485e-013 
-4.107143e-005 3.285714e-005 2.459775e-006 2.459775e-006 8.649047e-011 
4.107143e-005 3.285714e-005 2.459775e-006 2.459775e-006 8.649047e-011 
1.232143e-004 3.285714e-005 1.062149e-007 1.062149e-007 3.798485e-013 
2.053571e-004 3.285714e-005 4.444590e-009 4.444590e-009 1.127722e-015 
2.875000e-004 3.285714e-005 6.295667e-011 6.295667e-011 3.257327e-017 
-2.875000e-004 9.857143e-005 5.823431e-012 5.823431e-012 4.304553e-019 
-2.053571e-004 9.857143e-005 4.110868e-010 4.110868e-010 1.427533e-017 
-1.232143e-004 9.857143e-005 9.823974e-009 9.823974e-009 4.616566e-015 
-4.107143e-005 9.857143e-005 2.275135e-007 2.275135e-007 9.801883e-013 
4.107143e-005 9.857143e-005 2.275135e-007 2.275135e-007 9.801883e-013 
1.232143e-004 9.857143e-005 9.823974e-009 9.823974e-009 4.616566e-015 
2.053571e-004 9.857143e-005 4.110868e-010 4.110868e-010 1.427533e-017 
2.875000e-004 9.857143e-005 5.823431e-012 5.823431e-012 4.304553e-019 
-2.875000e-004 1.642857e-004 4.857741e-014 4.857741e-014 7.309610e-021 
-2.053571e-004 1.642857e-004 3.429308e-012 3.429308e-012 2.066349e-019 
-1.232143e-004 1.642857e-004 8.194306e-011 8.194306e-011 5.921173e-017 
-4.107143e-005 1.642857e-004 1.897675e-009 1.897675e-009 9.712864e-015 
4.107143e-005 1.642857e-004 1.897675e-009 1.897675e-009 9.712864e-015 
1.232143e-004 1.642857e-004 8.194306e-011 8.194306e-011 5.921173e-017 
2.053571e-004 1.642857e-004 3.429308e-012 3.429308e-012 2.066349e-019 
2.875000e-004 1.642857e-004 4.857741e-014 4.857741e-014 7.309610e-021 
-2.875000e-004 2.300000e-004 1.904618e-015 1.904618e-015 1.692906e-022 
-2.053571e-004 2.300000e-004 1.345912e-013 1.345912e-013 5.067258e-021 
-1.232143e-004 2.300000e-004 3.215155e-012 3.215155e-012 1.431238e-018 
-4.107143e-005 2.300000e-004 7.445874e-011 7.445874e-011 2.308190e-016 
4.107143e-005 2.300000e-004 7.445874e-011 7.445874e-011 2.308190e-016 
1.232143e-004 2.300000e-004 3.215155e-012 3.215155e-012 1.431238e-018 
2.053571e-004 2.300000e-004 1.345912e-013 1.345912e-013 5.067258e-021 
2.875000e-004 2.300000e-004 1.904618e-015 1.904618e-015 1.692906e-022 
