3.268659E-001 1.205485E+010 1.205485E+010 1.270078E+002 
3.450251E-001 1.127619E+010 1.127619E+010 1.518722E+004 
3.631843E-001 1.104828E+010 1.104828E+010 3.095028E+004 
3.813436E-001 1.170600E+010 1.170600E+010 2.151365E+004 
3.995028E-001 1.198944E+010 1.198944E+010 3.336914E+003 
4.176620E-001 1.126423E+010 1.126423E+010 2.305295E+003 
4.358212E-001 1.067339E+010 1.067339E+010 1.439856E+004 
4.539804E-001 1.113094E+010 1.113094E+010 1.764031E+004 
4.721396E-001 1.167657E+010 1.167657E+010 7.537692E+003 
4.902989E-001 1.114987E+010 1.114987E+010 1.200797E+002 
5.084581E-001 1.026661E+010 1.026661E+010 4.576225E+003 
5.266173E-001 1.038546E+010 1.038546E+010 1.111063E+004 
5.447765E-001 1.108890E+010 1.108890E+010 8.811238E+003 
5.629357E-001 1.088231E+010 1.088231E+010 1.843612E+003 
5.810950E-001 9.843559E+009 9.843559E+009 5.835829E+002 
5.992542E-001 9.530909E+009 9.530909E+009 5.223636E+003 
6.174134E-001 1.023621E+010 1.023621E+010 7.280254E+003 
6.355726E-001 1.042313E+010 1.042313E+010 3.627041E+003 
6.537318E-001 9.420505E+009 9.420505E+009 1.798191E+002 
6.718910E-001 8.654353E+009 8.654353E+009 1.579978E+003 
6.900503E-001 9.171041E+009 9.171041E+009 4.531198E+003 
7.082095E-001 9.753966E+009 9.753966E+009 4.033958E+003 
7.263687E-001 9.013727E+009 9.013727E+009 1.090442E+003 
7.445279E-001 7.864546E+009 7.864546E+009 1.963514E+002 
7.626871E-001 7.991328E+009 7.991328E+009 2.065941E+003 
7.808463E-001 8.881818E+009 8.881818E+009 3.209121E+003 
7.990056E-001 8.638828E+009 8.638828E+009 1.833572E+003 
8.171648E-001 7.290570E+009 7.290570E+009 2.164868E+002 
8.353240E-001 6.846390E+009 6.846390E+009 6.172545E+002 
8.534832E-001 7.844851E+009 7.844851E+009 1.924533E+003 
8.716424E-001 8.310228E+009 8.310228E+009 1.897418E+003 
8.898016E-001 7.088370E+009 7.088370E+009 6.833148E+002 
9.079609E-001 5.955704E+009 5.955704E+009 1.636753E+002 
9.261201E-001 6.721532E+009 6.721532E+009 8.619700E+002 
9.442793E-001 8.040553E+009 8.040553E+009 1.435936E+003 
9.624385E-001 7.477169E+009 7.477169E+009 9.978053E+002 
9.805977E-001 5.685775E+009 5.685775E+009 3.031753E+002 
9.987569E-001 5.664822E+009 5.664822E+009 3.236025E+002 
1.016916E+000 7.840170E+009 7.840170E+009 8.290972E+002 
1.035075E+000 8.911686E+009 8.911686E+009 9.827328E+002 
1.053235E+000 6.946992E+009 6.946992E+009 6.183646E+002 
1.071394E+000 5.116902E+009 5.116902E+009 2.909187E+002 
1.089553E+000 7.716782E+009 7.716782E+009 3.925857E+002 
1.107712E+000 1.359322E+010 1.359322E+010 7.204867E+002 
1.125871E+000 1.665875E+010 1.665875E+010 8.374465E+002 
1.144031E+000 1.347214E+010 1.347214E+010 5.958268E+002 
